id,value
32536071138,7
32537663198,96
32540861964,27
32536071142,94
32536416282,52
32541453788,43
32536026913,18
32538678994,68
32538511386,83
32536417523,39
17126201,6
18197979,90
32536133252,30
32536133274,83
32536748530,48
32539648715,44
43387868589,15
32540799265,31
32537662913,26
32537662911,17
32539656045,33
32536177813,26
32536177810,7
32536143380,7
32537538033,98
32540719004,30
32536042036,11
32538376899,9
32537538035,35
32537538034,14
65083559087,49
65083559157,91
65085683678,92
65085740529,58
65086068599,86
32538422241,25
32540595012,5
32539649015,24
32540920032,87
43397640394,73
32536656299,75
32536425880,92
32538537736,71
32536656300,1
43397640399,57
32538537742,38
32540920039,13
13354991,19
32538537739,25
32541889220,78
10862877824,9
21695451832,38
21697954251,90
32535935610,94
32535935615,54
32535951696,53
32535951698,60
32535951700,16
32535951705,26
32535951709,70
32535951712,87
32535951713,31
32535951717,73
32535951721,10
32535951723,42
32535951726,39
32535951731,66
32535951740,56
32535951743,57
32535951751,100
32535951752,77
32535951756,8
32535951758,14
32535951767,67
32535951770,53
32535951772,66
32535951781,40
32535951784,10
32535951787,85
32535951788,52
32535951793,34
32535951795,25
32535951802,76
32536016991,70
32536016993,21
32536016995,20
32536017004,74
32536017005,64
32536017007,30
32536017010,49
32536019481,98
32536019482,51
32536019483,9
32536019484,17
32536019485,13
32536019505,86
32536019506,80
32536019507,15
32536019508,22
32536126451,91
32536126452,80
32536126453,21
32536126511,29
32536126512,24
32536126534,97
32536127016,68
32536127017,84
32536127018,10
32536127039,96
32536127274,12
32536127275,92
32536127276,6
32536237189,65
32536237191,50
32536237194,47
32536237195,52
32536237198,42
32536237202,74
32536237205,1
32536237206,79
32536286041,72
32536293231,26
32536293234,12
32536294161,55
32536342408,48
32536342410,7
32536342411,3
32536342412,81
32536342417,16
32536342420,77
32536347908,80
32536347914,36
32536347919,87
32536347925,36
32536347935,84
32536347936,42
32536347938,97
32536347939,12
32536347942,23
32536347944,86
32536347946,59
32536347947,21
32536347949,20
32536347952,22
32536347953,11
32536347954,99
32536347956,48
32536347958,68
32536347959,18
32536488581,69
32536488582,56
32536488590,71
32536494587,14
32536494627,36
32536494630,69
32536494633,37
32536656336,82
32536656337,72
32536656338,76
32536656347,74
32536656348,19
32536656349,99
32536656351,15
32536656353,41
32536703872,50
32536822317,36
32537162425,69
32537517382,30
32537517384,40
32537517387,48
32537524146,38
32537524147,78
32537524148,7
32537656381,82
32537656382,99
32537656383,54
32537656384,11
32537656385,71
32537656386,5
32537656387,2
32537656388,88
32537656389,21
32537656390,45
32537656443,26
32537656444,29
32537656445,1
32537656446,84
32537656447,13
32537656448,50
32537656457,35
32537656458,64
32537656459,6
32537656460,100
32537656461,30
32537656462,57
32537670153,71
32537670154,42
32537670155,31
32537670156,99
32537670157,95
32537670158,97
32537670159,9
32537670312,19
32537670313,22
32537670314,6
32537670315,32
32537670316,18
32537670317,19
32537670318,53
32537670319,21
32537734805,58
32537734806,24
32537734807,27
32537734808,29
32537734809,75
32537734881,57
32537734882,41
32537734883,37
32537734884,5
32537734885,5
32537734886,15
32537734887,11
32537808572,22
32537808574,44
32537808576,30
32537808578,14
32537808580,15
32537808582,3
32537817404,6
32537912981,41
32538537797,11
32538537800,15
32538537807,7
32538537810,91
32538537813,11
32538537817,65
32538538335,89
32538538338,56
32538538341,63
32538560594,81
32538589175,1
32538749906,94
32538749909,2
32538749913,97
32538749916,19
32538840023,93
32538846664,4
32538846668,40
32538846672,64
32538846675,43
32539162763,66
32539461279,100
32539591580,55
32539591581,75
32539591582,83
32539591583,73
32539614103,81
32539614104,35
32539614105,39
32539637086,44
32539649452,47
32539649453,25
32539649454,22
32539649455,81
32539649456,22
32539649457,49
32539649458,77
32539649459,34
32539649460,56
32539649461,66
32539649475,80
32539649476,54
32539649477,50
32539649478,79
32539649479,58
32539649480,8
32539649481,69
32539649482,40
32539649483,5
32539649520,74
32539649521,56
32539649522,10
32539649523,53
32539649524,46
32539649525,70
32539649526,51
32539649527,28
32539649528,16
32539649529,89
32539649530,84
32539649531,92
32539649532,77
32539649533,51
32539649534,21
32539649535,12
32539649536,73
32539649537,78
32539664000,21
32539664001,81
32539664002,46
32539664003,91
32539664004,2
32539664005,63
32539664006,30
32539664007,99
32539664008,92
32539664071,59
32539664072,31
32539664073,31
32539664074,88
32539664075,64
32539664076,71
32539664077,7
32539664078,63
32539664079,10
32539664144,56
32539664145,21
32539664146,29
32539664147,91
32539664148,76
32539664149,43
32539664150,54
32539664151,58
32539664152,34
32539664153,29
32539664154,23
32539664155,28
32540168155,58
32540168177,94
32540718907,83
32540861474,98
32540861480,26
32540861482,22
32540861485,62
32540861488,68
32540861490,37
32540861492,58
32540861494,83
32540861995,70
32540861998,3
32540862001,62
32540862004,31
32540919287,98
32540920103,59
32540920106,44
32540920109,21
32540920112,56
32540920114,57
32540920117,91
32540920120,2
32540920122,87
32540926275,100
32541030607,3
32541404233,59
32541404236,68
32541548126,89
32541574707,82
32541612762,76
32541612764,18
32541612767,13
32541612772,90
32541612780,20
32541638260,53
32541715871,66
32541758353,87
32541758359,55
32541758443,52
32541758448,17
32541758451,73
32541776388,65
32541776394,28
32541779185,39
32541779190,8
32541817250,46
32541817257,1
32541817260,28
32541817264,66
32541817267,86
32541817271,33
32541817273,49
32541817281,74
32541817285,37
32541817291,56
32541817295,76
32541895916,40
32541895919,75
32541895924,57
32541895928,76
32541895934,97
32541895939,97
32541895941,90
32541895943,77
32541895949,33
32541895954,28
32541895958,77
32541895961,96
32541896095,35
32541896100,76
32541896104,35
32541896107,32
32541896110,77
32541896113,72
32541896116,10
32541896118,57
32541896121,2
32541896126,27
32541896129,13
32541924445,81
13186756,2
32536171640,53
32541737648,82
21696989788,95
75931645927,84
75931647062,63
75931647067,44
75931824751,46
75931824760,96
75931834145,15
75931956056,40
75931956382,42
75931956383,64
75931956425,24
75931956426,89
75932138520,19
75932138979,12
75932142377,38
75932151894,92
75932151898,91
75932200299,55
75932261508,16
75932261599,91
75932425712,90
75932426250,71
75932608901,40
75932608917,23
75932840756,45
75932840760,100
75932855206,48
75932856208,14
75932856553,29
75932856557,99
75932856559,52
75932882199,36
75932882250,37
75932883048,93
75932883052,87
75932883084,3
75932885771,52
75932885778,79
75932887350,14
75932887353,20
75932887356,7
75932888973,19
75932888976,87
75932888984,9
75933290377,41
75933290378,29
75933290470,66
75933293615,25
75933293619,93
75933293629,18
75933433624,83
75933520909,55
75933652173,7
75933652176,24
75933652177,13
75933652238,21
75933652267,36
75933652296,35
75933674938,45
75933676101,44
75933676102,96
75933676103,22
75933676155,6
75933676491,50
75933695522,30
75933695782,93
75933959495,33
75933999581,17
75934000004,99
75934017647,77
75934036348,58
75934036349,14
75934039045,70
75934047705,11
75934048681,5
75934048694,23
21697758372,99
10856805409,27
2414259,91
21695338669,42
32541339296,65
5186555,58
32539387957,60
7678869,71
12090733,78
13186894,2
21693592185,76
21695339195,45
21695531420,20
32535966897,97
32535966898,25
32535966901,49
32535966902,58
32535966911,98
32535966915,21
32536012907,40
32536118241,13
32536118256,82
32536132895,11
32536132896,51
32536164488,51
32536177780,96
32536177783,20
32536177786,5
32536178475,22
32536319728,99
32536398779,8
32536412817,42
32536412823,54
32536412829,27
32536655510,50
32536655512,6
32536655514,68
32536703822,67
32537517551,83
32537517553,47
32537517554,89
32537662904,18
32537663325,8
32537663326,94
32537663327,76
32537663328,41
32537663329,3
32537663330,49
32537663331,2
32537830464,66
32537830465,100
32537830466,62
32537912745,94
32538531504,77
32538531509,7
32538531514,30
32538531515,48
32538531519,27
32538635576,31
32538847659,26
32538847663,95
32538847669,64
32539461361,83
32539461362,94
32539461363,41
32539461364,9
32539461365,68
32539461366,65
32539461367,60
32539469974,20
32539469976,38
32539469978,47
32539656035,44
32539656037,12
32539663603,67
32539707764,10
32539868943,31
32540719105,12
32540719108,57
32540719112,31
32540719115,13
32540719118,66
32540719121,76
32540719123,7
32540822054,65
32540926375,50
32540926378,95
32540926381,36
32540926384,45
32540926386,34
32541575883,75
32541588374,62
32541596248,29
32541779004,57
32541795925,50
32541795927,33
32541795930,74
32541795933,99
32541795979,6
32541816682,59
32541816684,26
43394019228,27
32539656033,100
32536171452,5
32537662901,18
32539656025,53
32539656029,94
14937130,2
10846953303,41
10847241945,9
10847261837,19
10851109271,75
10855027784,88
10855034890,45
10859888804,80
10861785802,26
10862870061,42
10862870065,91
10862870072,83
21691421499,38
21691679202,85
21691824624,72
21692943457,9
21692943460,78
21698609605,73
32536177753,66
32536177763,51
32536177768,70
32536177777,63
32537662902,99
32537662903,34
32541596246,59
43391778831,27
32536177734,3
32540799253,77
32536171434,62
13354943,41
32538531188,64
43395189371,44
43396118342,80
43396963892,99
43396963893,56
43396963894,78
54226494438,90
32538749614,65
21692944010,93
10863295421,25
32536406739,74
32538687835,26
75917236014,92
32541397687,76
32538668414,39
32539461788,83
43396118297,22
32537808704,3
32536133047,74
32539470015,99
32539470038,8
32541909610,82
32537663356,33
32539470032,68
32539470030,26
32540740799,36
32539470018,25
32537663352,81
21697954184,71
21691333454,92
32537663350,28
32535966992,97
32538581947,79
32540740791,46
32540740794,27
43389577296,69
32535943609,16
32541909596,19
21708053573,90
21708552011,92
32537087574,98
75931819230,19
32535943616,88
32537809324,97
32539382216,62
75932378801,67
75932534719,57
75932710644,53
75932710651,62
75932756725,12
75933953131,61
65074718211,52
32537657043,46
21695451872,31
32535937065,46
32535937068,69
32536349929,88
32536649605,30
32537809222,93
32537809223,57
32537809224,86
32539597790,86
32539597791,75
32539597792,62
32539598621,15
32539598622,79
32539598623,87
32539598624,44
32539598625,17
32540860634,79
32541581479,87
32541722332,6
32539598620,35
32538680063,4
32541404400,79
32537662915,26
32539656047,63
32539656049,51
43394019229,18
32538531092,43
32537822801,51
32540168182,68
18056341,72
15306796,20
10845753018,35
10848898121,56
10850253767,38
32536395017,66
32536395019,75
32536395021,22
32537670299,83
32539663991,10
32541029704,80
32541612719,46
32541612723,45
32540926373,49
32539599040,79
32536028287,82
32537822781,85
32536417181,30
32537822803,7
32539599050,34
2884438,9
32538369157,49
32541596261,69
32539656043,18
10854272086,59
16784434,10
13355147,69
32537662908,69
32536171481,91
32541596239,4
32536177744,50
32536417159,100
32536177738,83
32541596233,26
21691854132,90
32537822783,80
32536171458,74
32537822785,1
32537822787,87
32538531192,79
32536417167,34
32540718625,25
32538369151,44
32541596236,58
32537662900,93
32541925200,96
32541925208,92
43389577363,87
43390852455,66
43390852456,49
43393831931,38
32538531201,8
13186784,48
32538369160,3
32540168079,93
10860148290,82
10854799072,87
5973867,46
21695338897,58
21695338898,74
21697953545,31
21699635161,85
32536326550,56
32536326552,77
32536326557,73
32536649698,51
32537808887,75
32539752501,10
32539752502,11
32539752503,9
32541722004,75
32541722006,29
32541816689,68
3333999,2
32536042038,19
43389221978,86
43389975909,45
43391687025,66
43392307349,46
43392381188,68
43393378872,60
43393378873,78
32537662909,68
1712389,8
10856916785,24
32541596257,50
32536417179,84
32536177789,13
32536177795,42
32539656041,8
32538531196,19
32541979174,15
32537822791,61
3734366,46
3734364,71
5973854,80
32541737337,100
21695339207,82
21695339206,26
21695339200,91
21695339205,85
4377304,90
32537822789,14
32539599038,87
10856916756,72
10854702371,50
32536171460,26
32536171468,74
32537662896,94
32538369153,79
32541279819,75
32541737340,32
32539763219,77
10859657427,4
32537663364,95
13355148,80
32539599033,86
32536171413,57
32537662888,90
32537470428,62
21692944008,21
21692138964,73
10863295423,91
32538369148,64
10848045186,69
10848754035,6
10850910280,90
10852320465,88
10853301625,5
10857100598,77
10858582088,90
21695338774,70
32537162424,12
32539461403,9
32539462362,100
32540919251,5
